Year,Name,Event,Round,Scores
2016,D. Silva,Oi Rio Pro,Round 2,"['5.00', '2.60', '4.67', '4.83', '3.57', '6.43', '0.23', '8.30']"
2016,M. Wilkinson,Oi Rio Pro,Round 2,"['7.67', '2.10', '1.00', '6.83', '3.30', '\xa0', '\xa0', '\xa0']"
2016,D. Payne,Oi Rio Pro,Round 2,"['2.67', '0.50', '5.83', '7.33', '6.60', '5.63', '0.67', '0.93', '6.13']"
2016,J. Wilson,Oi Rio Pro,Round 2,"['5.17', '1.07', '3.23', '6.17', '0.50', '1.00', '1.43', '0.73', '\xa0']"
2016,G. Medina,Oi Rio Pro,Round 2,"['6.83', '0.73', '2.83', '1.50', '1.40', '0.50', '5.97', '9.40', '8.27', '10.00', '4.67']"
2016,A. Ribeiro,Oi Rio Pro,Round 2,"['1.07', '1.17', '6.17', '1.20', '0.30', '1.23', '0.97', '0.50', '1.73', '\xa0', '\xa0']"
2016,J. Freestone,Oi Rio Pro,Round 2,"['0.93', '5.67', '3.67', '8.50', '6.07', '1.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,Oi Rio Pro,Round 2,"['6.50', '5.27', '2.33', '3.00', '1.13', '0.83', '0.73', '0.53', '0.50', '1.00']"
2016,M. Banting,Oi Rio Pro,Round 2,"['3.83', '7.83', '5.03', '3.23', '4.87', '6.93', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Andino,Oi Rio Pro,Round 2,"['1.07', '3.67', '4.57', '6.00', '0.27', '3.63', '7.33', '4.27', '1.00', '7.33', '6.27', '0.50']"
2016,S. Zietz,Oi Rio Pro,Round 2,"['8.00', '0.37', '6.33', '4.90', '3.27', '0.80', '0.93', '1.27', '\xa0', '\xa0']"
2016,K. Asing,Oi Rio Pro,Round 2,"['5.83', '0.80', '3.00', '6.03', '0.70', '1.00', '1.27', '0.70', '2.27', '0.97']"
2016,C. Ibelli,Oi Rio Pro,Round 2,"['0.93', '0.27', '0.50', '3.43', '0.43', '5.00', '4.27', '5.10', '2.73', '4.37', '2.27', '0.20', '4.37', '5.63', '0.27', '4.67', '1.00', '0.90']"
2016,J. Andre,Oi Rio Pro,Round 2,"['2.93', '0.23', '2.60', '2.27', '3.13', '4.27', '6.00', '4.20', '4.67', '2.00', '0.90', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Pupo,Oi Rio Pro,Round 2,"['3.83', '0.20', '0.37', '6.00', '3.47', '4.27', '1.00', '5.03', '2.97', '1.00', '1.07', '6.43', '6.87']"
2016,A. Buchan,Oi Rio Pro,Round 2,"['5.50', '1.07', '0.50', '6.23', '4.13', '4.23', '4.13', '5.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,S. Kennedy,Oi Rio Pro,Round 2,"['1.00', '8.00', '5.00', '6.17', '1.07', '0.87', '2.93', '0.60']"
2016,W. Dantas,Oi Rio Pro,Round 2,"['2.50', '7.17', '2.23', '3.00', '0.33', '4.27', '1.00', '0.80']"
2016,K. Igarashi,Oi Rio Pro,Round 2,"['4.83', '3.00', '5.90', '7.00', '0.43', '6.43', '0.47', '8.33', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Kerr,Oi Rio Pro,Round 2,"['6.17', '4.50', '0.50', '5.93', '4.67', '1.00', '6.67', '6.60', '0.43', '0.50', '0.63', '1.30', '0.70']"
2016,M. Bourez,Oi Rio Pro,Round 2,"['1.67', '1.00', '2.50', '5.67', '6.33', '7.17', '5.37', '0.63', '3.60', '3.00', '0.50']"
2016,C. Coffin,Oi Rio Pro,Round 2,"['8.17', '0.30', '2.43', '0.90', '3.57', '3.53', '1.13', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,Oi Rio Pro,Round 3,"['0.50', '5.50', '0.30', '0.57', '2.83', '7.17', '\xa0', '\xa0']"
2016,L. Fioravanti,Oi Rio Pro,Round 3,"['0.57', '1.50', '0.30', '3.50', '1.00', '0.20', '0.60', '0.90']"
2016,J. Florence,Oi Rio Pro,Round 3,"['3.33', '6.00', '4.73', '2.10', '1.07', '1.43', '\xa0']"
2016,A. Muniz,Oi Rio Pro,Round 3,"['0.17', '4.17', '0.37', '3.47', '1.33', '0.23', '0.20']"
2016,D. Payne,Oi Rio Pro,Round 3,"['4.17', '3.50', '1.93', '0.83', '6.83', '0.23', '7.60', '1.03', '7.03', '0.67']"
2016,N. Young,Oi Rio Pro,Round 3,"['4.83', '2.50', '5.83', '1.00', '5.70', '6.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,C. Ibelli,Oi Rio Pro,Round 3,"['4.00', '0.93', '3.73', '6.00', '8.00', '7.07', '1.07', '\xa0']"
2016,R. Callinan,Oi Rio Pro,Round 3,"['2.83', '6.50', '1.07', '2.17', '2.33', '1.50', '4.63', '0.90']"
2016,D. Cathels,Oi Rio Pro,Round 3,"['3.33', '0.43', '3.73', '1.00', '0.53', '5.07', '2.53', '\xa0']"
2016,S. Kennedy,Oi Rio Pro,Round 3,"['2.17', '4.17', '2.00', '4.57', '0.57', '3.17', '0.83', '2.80']"
2016,A. de Souza,Oi Rio Pro,Round 3,"['5.17', '0.43', '1.00', '4.67', '0.57', '8.17', '1.13', '0.73', '4.63', '\xa0', '\xa0']"
2016,L. Silveira,Oi Rio Pro,Round 3,"['0.50', '0.43', '0.83', '6.33', '0.80', '0.53', '6.43', '0.50', '3.83', '0.93', '0.43']"
2016,I. Ferreira,Oi Rio Pro,Round 3,"['2.17', '1.00', '0.87', '1.87', '5.17', '2.73', '2.50', '6.93', '4.57', '3.00', '6.77']"
2016,M. Fernandez,Oi Rio Pro,Round 3,"['0.50', '0.37', '1.00', '3.50', '6.00', '0.10', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Pupo,Oi Rio Pro,Round 3,"['5.00', '7.83', '0.50', '0.93', '5.57', '0.43', '0.63', '\xa0', '\xa0']"
2016,K. Igarashi,Oi Rio Pro,Round 3,"['1.40', '1.93', '0.90', '0.50', '1.50', '4.10', '7.17', '3.43', '5.63']"
2016,A. Melling,Oi Rio Pro,Round 3,"['0.70', '0.30', '4.67', '0.57', '5.17', '2.07', '0.63', '6.00', '\xa0', '\xa0']"
2016,S. Zietz,Oi Rio Pro,Round 3,"['1.93', '2.00', '5.10', '0.17', '0.77', '0.13', '5.23', '0.43', '4.03', '2.73']"
2016,J. Freestone,Oi Rio Pro,Round 3,"['9.00', '6.00', '0.20', '7.07', '\xa0', '\xa0']"
2016,J. Smith,Oi Rio Pro,Round 3,"['3.50', '0.70', '1.00', '5.77', '8.00', '0.50']"
2016,M. Bourez,Oi Rio Pro,Round 3,"['2.83', '2.80', '7.50', '0.23', '1.00', '4.33', '6.83', '0.50', '0.30', '8.77']"
2016,M. Banting,Oi Rio Pro,Round 3,"['6.00', '0.50', '5.70', '0.50', '5.60', '0.23', '4.43', '8.00', '\xa0', '\xa0']"
2016,G. Medina,Oi Rio Pro,Round 3,"['6.27', '4.50', '8.17', '4.43', '0.50', '0.20', '7.50', '1.53', '0.43', '1.23']"
2016,D. Silva,Oi Rio Pro,Round 3,"['5.00', '1.43', '7.70', '1.07', '6.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,D. Payne,Oi Rio Pro,Round 4,"['1.00', '0.70', '6.17', '4.40', '0.93', '0.23', '0.47', '7.93', '5.57', '0.73', '7.67']"
2016,J. Florence,Oi Rio Pro,Round 4,"['4.60', '7.00', '7.40', '7.23', '0.37', '7.80', '3.37', '1.00', '0.93', '\xa0', '\xa0']"
2016,F. Toledo,Oi Rio Pro,Round 4,"['4.17', '2.17', '6.23', '1.00', '1.20', '1.37', '2.43', '2.17', '1.00', '\xa0', '\xa0']"
2016,A. de Souza,Oi Rio Pro,Round 4,"['8.27', '0.27', '3.17', '1.00', '5.00', '0.93', '7.73', '1.17', '0.57', '7.17', '9.17']"
2016,D. Cathels,Oi Rio Pro,Round 4,"['0.80', '0.80', '0.50', '0.87', '2.00', '4.27', '0.60', '4.37', '\xa0', '\xa0', '\xa0']"
2016,C. Ibelli,Oi Rio Pro,Round 4,"['0.50', '0.30', '0.90', '0.47', '0.63', '1.50', '3.07', '0.40', '0.90', '1.20', '0.67']"
2016,M. Pupo,Oi Rio Pro,Round 4,"['0.50', '6.33', '4.37', '5.33', '2.10', '6.40', '0.43', '0.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,I. Ferreira,Oi Rio Pro,Round 4,"['5.50', '0.43', '1.00', '1.20', '2.17', '2.17', '4.73', '7.00', '3.17', '4.90', '0.30', '0.43']"
2016,A. Melling,Oi Rio Pro,Round 4,"['4.67', '3.50', '2.33', '4.60', '2.00', '0.57', '5.07', '5.83', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,Oi Rio Pro,Round 4,"['0.50', '0.77', '2.67', '8.10', '6.33', '0.60', '1.50', '10.00', '1.27', '0.53', '0.57', '2.10']"
2016,M. Bourez,Oi Rio Pro,Round 4,"['1.00', '3.57', '0.40', '4.33', '0.43', '0.33', '0.40', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Freestone,Oi Rio Pro,Round 4,"['1.43', '3.17', '0.37', '0.70', '1.00', '0.50', '4.60', '0.20', '0.83', '1.00', '\xa0', '\xa0']"
2016,J. Florence,Oi Rio Pro,Round 5,"['7.67', '0.50', '5.33', '3.73', '4.27', '2.17', '2.23', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,C. Ibelli,Oi Rio Pro,Round 5,"['0.50', '0.37', '0.23', '0.73', '5.07', '0.77', '0.30', '3.10', '0.63', '0.30', '0.33', '3.13', '0.67', '2.67', '5.10']"
2016,D. Cathels,Oi Rio Pro,Round 5,"['0.33', '6.03', '0.50', '0.93', '7.07', '0.50', '8.60', '1.00', '0.37', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,Oi Rio Pro,Round 5,"['4.67', '6.50', '8.00', '0.27', '0.73', '0.30', '0.43', '0.57', '6.87', '0.50', '1.00', '0.50', '0.77']"
2016,J. Freestone,Oi Rio Pro,Round 5,"['2.17', '8.50', '7.93', '1.23', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,I. Ferreira,Oi Rio Pro,Round 5,"['3.33', '1.93', '2.43', '3.83', '0.37', '1.33', '4.50', '1.00', '5.60', '1.20', '0.97', '0.80', '3.93']"
2016,A. Melling,Oi Rio Pro,Round 5,"['0.27', '3.50', '5.17', '5.63', '0.50', '0.87', '\xa0', '\xa0']"
2016,M. Bourez,Oi Rio Pro,Round 5,"['4.00', '6.00', '0.33', '0.23', '1.87', '2.50', '0.60', '3.63']"
2016,J. Florence,Oi Rio Pro,Quarterfinals,"['7.17', '6.07', '3.57', '0.37', '4.50', '8.00', '1.13', '\xa0']"
2016,D. Payne,Oi Rio Pro,Quarterfinals,"['5.50', '3.00', '1.07', '0.30', '0.87', '0.50', '0.93', '0.60']"
2016,A. de Souza,Oi Rio Pro,Quarterfinals,"['1.07', '0.23', '5.67', '6.50', '6.47', '\xa0']"
2016,D. Cathels,Oi Rio Pro,Quarterfinals,"['0.50', '3.67', '4.33', '5.67', '0.20', '2.00']"
2016,J. Freestone,Oi Rio Pro,Quarterfinals,"['6.00', '0.63', '0.50', '1.00', '0.77', '0.23', '6.50', '3.10', '2.07', '0.57']"
2016,M. Pupo,Oi Rio Pro,Quarterfinals,"['0.20', '2.83', '0.30', '2.00', '4.50', '6.43', '5.17', '1.00', '\xa0', '\xa0']"
2016,G. Medina,Oi Rio Pro,Quarterfinals,"['0.30', '0.73', '7.17', '6.27', '7.60', '8.17', '0.50', '0.73', '0.30']"
2016,A. Melling,Oi Rio Pro,Quarterfinals,"['2.50', '1.60', '2.07', '2.70', '0.50', '0.93', '3.30', '1.10', '\xa0']"
2016,J. Florence,Oi Rio Pro,Semifinals,"['7.17', '4.33', '6.83', '2.87', '7.23', '9.80', '8.93']"
2016,A. de Souza,Oi Rio Pro,Semifinals,"['4.17', '4.73', '0.20', '0.57', '0.50', '0.33', '7.93']"
2016,J. Freestone,Oi Rio Pro,Semifinals,"['6.17', '0.87', '1.23', '0.83', '7.83', '8.67', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,Oi Rio Pro,Semifinals,"['0.50', '2.50', '9.07', '4.00', '0.30', '5.60', '0.67', '1.17', '1.57']"
2016,J. Florence,Oi Rio Pro,Finals,"['2.60', '7.00', '8.00', '9.70', '9.27', '0.70', '1.07', '2.73', '5.83', '\xa0', '\xa0']"
2016,J. Freestone,Oi Rio Pro,Finals,"['3.17', '5.67', '7.80', '1.43', '0.50', '0.23', '6.03', '0.30', '2.17', '1.00', '8.33']"
2016,J. Florence,Fiji Pro,Round 1,"['0.67', '4.50', '5.83', '3.40', '2.63', '2.07']"
2016,A. Muniz,Fiji Pro,Round 1,"['1.07', '4.50', '3.07', '4.83', '3.47', '\xa0']"
2016,D. Cathels,Fiji Pro,Round 1,"['5.67', '0.43', '2.93', '1.13', '2.40', '2.53']"
2016,F. Toledo,Fiji Pro,Round 1,"['5.83', '6.33', '7.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,R. Callinan,Fiji Pro,Round 1,"['1.83', '2.23', '4.00', '0.37', '5.73', '6.83', '\xa0']"
2016,J. Freestone,Fiji Pro,Round 1,"['1.17', '4.67', '0.50', '5.27', '2.37', '2.93', '0.37']"
2016,J. Andre,Fiji Pro,Round 1,"['0.50', '1.30', '7.33', '0.20', '5.10', '7.27', '5.27', '0.37', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,S. Kennedy,Fiji Pro,Round 1,"['5.17', '2.17', '7.50', '4.50', '2.37', '5.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,Fiji Pro,Round 1,"['0.93', '0.57', '1.70', '6.03', '0.87', '0.90', '6.23', '5.83', '0.37', '1.27', '0.30', '0.80']"
2016,K. Asing,Fiji Pro,Round 1,"['3.00', '4.83', '5.97', '2.73', '7.07', '\xa0', '\xa0']"
2016,M. Wilkinson,Fiji Pro,Round 1,"['4.83', '1.00', '7.73', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Kerr,Fiji Pro,Round 1,"['0.20', '5.83', '4.43', '1.20', '0.37', '0.27', '2.57']"
2016,M. Pupo,Fiji Pro,Round 1,"['5.43', '0.27', '7.00', '0.50', '0.27', '6.50', '1.93', '0.50', '8.23']"
2016,I. Ferreira,Fiji Pro,Round 1,"['7.50', '5.60', '0.57', '5.93', '0.93', '0.23', '0.43', '0.27', '7.60']"
2016,A. Ribeiro,Fiji Pro,Round 1,"['3.83', '3.93', '4.43', '2.77', '2.33', '4.20', '\xa0', '\xa0', '\xa0']"
2016,A. de Souza,Fiji Pro,Round 1,"['1.00', '1.67', '2.50', '5.50', '0.43', '6.23', '1.17']"
2016,T. Gukilau,Fiji Pro,Round 1,"['1.00', '3.40', '4.77', '1.13', '\xa0', '\xa0', '\xa0']"
2016,K. Igarashi,Fiji Pro,Round 1,"['4.17', '0.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Banting,Fiji Pro,Round 1,"['0.50', '3.17', '0.73', '7.17', '0.20', '2.80']"
2016,J. Wilson,Fiji Pro,Round 1,"['5.33', '3.83', '1.23', '\xa0', '\xa0', '\xa0']"
2016,C. Coffin,Fiji Pro,Round 1,"['3.57', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,W. Dantas,Fiji Pro,Round 1,"['8.17', '1.60', '2.23', '7.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Fanning,Fiji Pro,Round 1,"['5.83', '5.17', '0.63', '2.27', '3.60', '6.07', '\xa0', '\xa0']"
2016,K. Otton,Fiji Pro,Round 1,"['3.60', '0.50', '4.50', '1.27', '0.50', '0.83', '0.93', '3.97']"
2016,J. Flores,Fiji Pro,Round 1,"['1.17', '1.67', '5.00', '0.50', '7.67', '1.87', '1.00', '4.70']"
2016,N. Young,Fiji Pro,Round 1,"['6.33', '0.57', '1.57', '0.20', '0.60', '3.37', '1.57', '1.80']"
2016,D. Payne,Fiji Pro,Round 1,"['2.33', '2.73', '0.63', '0.87', '5.73', '1.63', '\xa0', '\xa0']"
2016,J. Smith,Fiji Pro,Round 1,"['7.33', '4.93', '9.00', '2.07', '0.57', '7.67']"
2016,A. Buchan,Fiji Pro,Round 1,"['1.27', '5.83', '8.17', '1.27', '7.27', '0.50']"
2016,T. Burrow,Fiji Pro,Round 1,"['5.17', '0.87', '3.77', '3.57', '5.27', '0.77']"
2016,A. Melling,Fiji Pro,Round 1,"['5.33', '3.40', '4.53', '5.93', '3.83', '\xa0', '\xa0', '\xa0']"
2016,M. Bourez,Fiji Pro,Round 1,"['0.77', '4.60', '0.77', '5.67', '0.53', '5.13', '5.47', '\xa0']"
2016,C. Ibelli,Fiji Pro,Round 1,"['0.40', '0.50', '5.50', '0.30', '3.10', '0.37', '1.07', '2.10']"
2016,K. Slater,Fiji Pro,Round 1,"['5.67', '3.67', '7.10', '0.50', '9.03', '0.63', '2.33', '\xa0']"
2016,K. Andino,Fiji Pro,Round 1,"['7.50', '1.87', '8.40', '4.83', '2.77', '6.10', '0.43', '6.53']"
2016,S. Zietz,Fiji Pro,Round 1,"['5.80', '3.57', '1.00', '1.07', '1.00', '6.80', '\xa0', '\xa0']"
2016,I. Ferreira,Fiji Pro,Round 2,"['4.50', '6.17', '0.67']"
2016,T. Gukilau,Fiji Pro,Round 2,"['0.43', '3.07', '\xa0']"
2016,M. Wilkinson,Fiji Pro,Round 2,"['0.93', '0.83', '2.93', '6.50', '6.60', '0.43', '\xa0', '\xa0']"
2016,A. Ribeiro,Fiji Pro,Round 2,"['3.67', '5.67', '0.33', '0.43', '5.43', '0.77', '2.73', '2.10']"
2016,G. Medina,Fiji Pro,Round 2,"['0.70', '6.83', '4.83', '1.60', '8.17', '0.50', '7.77', '2.10', '0.30', '0.20', '2.73', '2.50']"
2016,R. Callinan,Fiji Pro,Round 2,"['2.67', '1.10', '6.50', '7.60', '3.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. Muniz,Fiji Pro,Round 2,"['6.33', '1.70', '2.90', '7.67', '1.00', '4.87']"
2016,J. Wilson,Fiji Pro,Round 2,"['5.00', '6.17', '2.43', '\xa0', '\xa0', '\xa0']"
2016,M. Fanning,Fiji Pro,Round 2,"['8.17', '0.93', '7.93', '0.27', '\xa0', '\xa0']"
2016,K. Otton,Fiji Pro,Round 2,"['6.90', '2.83', '3.23', '7.50', '1.40', '1.87']"
2016,D. Payne,Fiji Pro,Round 2,"['7.17', '0.50', '5.67', '9.33', '0.67', '\xa0', '\xa0', '\xa0']"
2016,N. Young,Fiji Pro,Round 2,"['5.50', '0.20', '1.67', '6.23', '6.57', '4.57', '8.10', '5.93']"
2016,T. Burrow,Fiji Pro,Round 2,"['7.27', '2.53', '8.03', '\xa0', '\xa0', '\xa0']"
2016,C. Ibelli,Fiji Pro,Round 2,"['1.00', '6.50', '5.17', '4.57', '6.53', '6.47']"
2016,K. Igarashi,Fiji Pro,Round 2,"['3.50', '2.17', '0.50', '0.77', '3.97', '0.30', '7.00', '6.17', '1.20', '0.73', '5.67']"
2016,S. Zietz,Fiji Pro,Round 2,"['3.33', '4.10', '2.83', '6.43', '3.80', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Kerr,Fiji Pro,Round 2,"['6.83', '4.40', '6.60', '8.17', '1.00', '6.70']"
2016,K. Andino,Fiji Pro,Round 2,"['0.93', '3.67', '2.17', '7.17', '7.57', '5.67']"
2016,M. Bourez,Fiji Pro,Round 2,"['7.33', '0.20', '4.17', '3.03', '\xa0', '\xa0']"
2016,S. Kennedy,Fiji Pro,Round 2,"['4.50', '3.33', '4.33', '2.93', '0.83', '0.43']"
2016,A. Buchan,Fiji Pro,Round 2,"['6.67', '8.17', '6.63', '0.87']"
2016,J. Freestone,Fiji Pro,Round 2,"['5.33', '7.83', '3.07', '2.60']"
2016,C. Coffin,Fiji Pro,Round 2,"['5.67', '1.00', '3.10', '7.50', '0.70', '\xa0']"
2016,D. Cathels,Fiji Pro,Round 2,"['0.50', '0.50', '5.83', '4.33', '2.10', '3.00']"
2016,G. Medina,Fiji Pro,Round 3,"['6.50', '1.60', '5.00', '4.57', '0.67', '0.50', '0.43', '7.33', '0.77', '7.17', '0.37', '1.27', '6.97', '5.90', '0.23', '2.80', '1.70']"
2016,M. Banting,Fiji Pro,Round 3,"['0.57', '0.73', '1.73', '2.60', '0.50', '0.97', '1.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Bourez,Fiji Pro,Round 3,"['3.50', '0.50', '0.47', '0.70', '4.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Igarashi,Fiji Pro,Round 3,"['1.27', '1.67', '0.57', '0.33', '0.20', '2.73', '0.93', '0.47', '2.73']"
2016,D. Payne,Fiji Pro,Round 3,"['0.83', '0.87', '2.70', '4.50', '0.83', '\xa0']"
2016,F. Toledo,Fiji Pro,Round 3,"['3.00', '0.50', '0.60', '0.77', '0.30', '3.50']"
2016,K. Slater,Fiji Pro,Round 3,"['7.83', '4.33', '2.90', '8.73', '4.83', '6.83', '0.70', '1.77', '1.40']"
2016,J. Smith,Fiji Pro,Round 3,"['5.83', '1.00', '3.50', '5.83', '1.47', '3.67', '1.57', '1.53', '\xa0']"
2016,W. Dantas,Fiji Pro,Round 3,"['0.50', '5.17', '0.90', '0.43', '1.77', '1.13']"
2016,C. Coffin,Fiji Pro,Round 3,"['1.00', '4.17', '6.83', '2.93', '4.37', '0.23 1']"
2016,A. de Souza,Fiji Pro,Round 3,"['6.17', '0.13', '2.00', '3.00', '1.30', '4.87', '0.20', '0.23', '9.10', '3.07']"
2016,K. Asing,Fiji Pro,Round 3,"['4.83', '4.00', '1.17', '1.20', '0.50', '5.60', '5.40', '2.00', '3.33', '0.50']"
2016,J. Andre,Fiji Pro,Round 3,"['6.67', '1.17', '3.83', '0.43', '0.50', '7.83', '0.77', '1.27', '1.13']"
2016,I. Ferreira,Fiji Pro,Round 3,"['0.50', '1.60', '3.67', '4.73', '9.00', '3.70', '0.50', '0.93', '\xa0']"
2016,J. Kerr,Fiji Pro,Round 3,"['0.50', '7.33', '6.67', '1.50', '6.93', '0.50', '1.07', '1.33', '6.37', '1.47']"
2016,J. Flores,Fiji Pro,Round 3,"['1.17', '5.00', '6.00', '6.20', '6.53', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Fanning,Fiji Pro,Round 3,"['8.33', '4.33', '1.90', '1.20', '2.67', '0.50', '5.07', '0.83']"
2016,A. Melling,Fiji Pro,Round 3,"['2.50', '2.33', '6.67', '1.17', '0.50', '2.17', '\xa0', '\xa0']"
2016,J. Florence,Fiji Pro,Round 3,"['8.17', '6.17', '1.00', '9.43', '8.13', '0.50', '9.33']"
2016,T. Burrow,Fiji Pro,Round 3,"['2.00', '8.00', '9.20', '8.60', '7.33', '9.40', '\xa0']"
2016,A. Buchan,Fiji Pro,Round 3,"['0.43', '0.70', '7.87', '2.23', '3.07', '5.67', '1.43', '\xa0']"
2016,M. Pupo,Fiji Pro,Round 3,"['0.50', '7.50', '0.30', '0.20', '0.63', '1.00', '1.87', '2.43']"
2016,M. Wilkinson,Fiji Pro,Round 3,"['0.50', '1.50', '3.33', '2.03', '1.50', '1.50', '5.43', '8.50']"
2016,A. Muniz,Fiji Pro,Round 3,"['1.53', '6.67', '0.77', '0.93', '1.83', '0.57', '0.43', '\xa0']"
2016,G. Medina,Fiji Pro,Round 4,"['0.87', '10.00', '1.00', '0.57', '0.30', '4.60', '0.43', '0.33', '0.63', '1.43', '1.20']"
2016,D. Payne,Fiji Pro,Round 4,"['2.83', '8.33', '0.27', '0.77', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Bourez,Fiji Pro,Round 4,"['3.67', '4.23', '3.60', '6.00', '1.00', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Fiji Pro,Round 4,"['9.77', '5.00', '10.00', '2.17', '0.20', '\xa0']"
2016,W. Dantas,Fiji Pro,Round 4,"['0.67', '6.17', '6.10', '4.33', '1.00', '7.17']"
2016,A. de Souza,Fiji Pro,Round 4,"['3.83', '7.77', '3.57', '\xa0', '\xa0', '\xa0']"
2016,M. Fanning,Fiji Pro,Round 4,"['5.50', '3.10', '8.27', '9.80', '0.87', '1.37', '\xa0', '\xa0', '\xa0']"
2016,J. Kerr,Fiji Pro,Round 4,"['6.00', '1.00', '2.67', '0.13', '0.77', '9.07', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,Fiji Pro,Round 4,"['7.93', '1.83', '0.50', '0.20', '1.43', '3.37', '0.23', '5.27', '5.50']"
2016,M. Wilkinson,Fiji Pro,Round 4,"['7.73', '2.50', '2.83', '8.83', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Fiji Pro,Round 4,"['4.17', '6.50', '1.50', '9.93', '2.93', '1.10', '\xa0']"
2016,A. Buchan,Fiji Pro,Round 4,"['6.83', '3.73', '3.93', '1.00', '8.33', '5.57', '2.10']"
2016,A. de Souza,Fiji Pro,Round 5,"['6.17', '0.80', '0.43', '0.20', '5.17', '0.10', '4.00', '2.93']"
2016,D. Payne,Fiji Pro,Round 5,"['1.00', '0.43', '4.50', '0.23', '5.87', '0.30', '0.50', '\xa0']"
2016,W. Dantas,Fiji Pro,Round 5,"['2.17', '4.17', '0.50', '4.07', '7.00', '5.33', '1.43', '7.27']"
2016,M. Bourez,Fiji Pro,Round 5,"['1.67', '1.00', '1.87', '1.27', '3.77', '1.90', '1.70', '0.67 1']"
2016,A. Buchan,Fiji Pro,Round 5,"['6.17', '0.23', '0.67', '1.00', '7.50', '0.23', '5.33', '3.37', '8.17', '3.07', '1.23']"
2016,J. Kerr,Fiji Pro,Round 5,"['1.73', '1.30', '2.67', '4.33', '2.60', '1.30', '1.73', '6.33', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Fiji Pro,Round 5,"['1.33', '0.20', '8.50', '8.50', '2.43', '3.33', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,Fiji Pro,Round 5,"['1.50', '0.50', '1.60', '1.17', '2.27', '2.50', '0.90', '4.17', '0.57', '6.00', '0.73']"
2016,G. Medina,Fiji Pro,Quarterfinals,"['1.00', '4.00', '0.20', '2.67', '6.33', '0.37', '1.67', '1.77', '4.53']"
2016,A. de Souza,Fiji Pro,Quarterfinals,"['0.27', '5.83', '0.37', '3.00', '0.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Fiji Pro,Quarterfinals,"['2.00', '5.83', '0.20', '9.80', '5.67', '1.50', '4.17', '8.90', '1.50', '1.00', '8.00', '0.87']"
2016,W. Dantas,Fiji Pro,Quarterfinals,"['1.17', '4.67', '1.73', '0.50', '4.73', '1.37', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. Buchan,Fiji Pro,Quarterfinals,"['8.27', '3.50', '0.50', '2.17', '0.43', '6.33', '1.63']"
2016,M. Fanning,Fiji Pro,Quarterfinals,"['0.43', '4.83', '8.00', '5.40', '2.13', '0.50', '\xa0']"
2016,M. Wilkinson,Fiji Pro,Quarterfinals,"['1.00', '7.73', '0.27', '6.90', '3.17', '\xa0']"
