Year,Name,Event,Round,Scores
2018,O. Wright,Quiksilver Pro Gold Coast,Round 1,"['3.33', '0.93', '5.83', '4.07', '0.33']"
2018,C. Ibelli,Quiksilver Pro Gold Coast,Round 1,"['0.43', '4.77', '\xa0', '\xa0', '\xa0']"
2018,E. Lau,Quiksilver Pro Gold Coast,Round 1,"['1.17', '2.93', '4.57', '0.00 1', '0.00 2']"
2018,M. Bourez,Quiksilver Pro Gold Coast,Round 1,"['4.33', '4.27', '6.17', '7.00', '0.37', '4.43']"
2018,M. Rodrigues,Quiksilver Pro Gold Coast,Round 1,"['0.30', '0.37', '2.50', '5.53', '5.73', '0.50']"
2018,M. Wilkinson,Quiksilver Pro Gold Coast,Round 1,"['5.50', '5.17', '0.93', '2.07', '4.17', '\xa0']"
2018,J. Smith,Quiksilver Pro Gold Coast,Round 1,"['3.67', '1.17', '3.37', '0.83', '4.83', '6.83', '4.33']"
2018,C. Coffin,Quiksilver Pro Gold Coast,Round 1,"['2.77', '1.83', '0.60', '0.33', '2.67', '7.33', '0.80']"
2018,P. Gudauskas,Quiksilver Pro Gold Coast,Round 1,"['2.33', '2.57', '0.37', '3.47', '4.17', '\xa0', '\xa0']"
2018,J. Wilson,Quiksilver Pro Gold Coast,Round 1,"['3.17', '0.50', '0.37', '1.20', '2.83', '7.83', '4.77']"
2018,J. Duru,Quiksilver Pro Gold Coast,Round 1,"['3.67', '0.50', '4.03', '2.87', '7.27', '1.50', '3.77']"
2018,I. Gouveia,Quiksilver Pro Gold Coast,Round 1,"['0.37', '2.67', '3.10', '0.57', '2.77', '4.17', 'TBD']"
2018,I. Ferreira,Quiksilver Pro Gold Coast,Round 1,"['7.33', '0.50', '4.00', '0.77', '6.93']"
2018,L. Fioravanti,Quiksilver Pro Gold Coast,Round 1,"['0.60', '5.77', '2.67', '0.50', '0.83']"
2018,G. Medina,Quiksilver Pro Gold Coast,Round 1,"['0.00 1', '4.50', '1.55 2', '\xa0', '\xa0']"
2018,G. Colapinto,Quiksilver Pro Gold Coast,Round 1,"['7.67', '4.83', '1.50', '0.30']"
2018,J. Florence,Quiksilver Pro Gold Coast,Round 1,"['1.00', '1.40', '3.33', '4.17']"
2018,M. Wright,Quiksilver Pro Gold Coast,Round 1,"['0.17', '0.50', '0.80', '1.20']"
2018,K. Andino,Quiksilver Pro Gold Coast,Round 1,"['1.27', '0.50', '6.33', '1.87', '2.40', '3.30', '\xa0']"
2018,K. Asing,Quiksilver Pro Gold Coast,Round 1,"['1.87', '0.50', '3.50', '0.70', '0.37', '4.33', '\xa0']"
2018,K. Igarashi,Quiksilver Pro Gold Coast,Round 1,"['2.83', '1.73', '2.07', '0.23', '2.77', '1.17', '1.43']"
2018,A. Buchan,Quiksilver Pro Gold Coast,Round 1,"['5.50', '1.87', '0.63', '0.50', '0.80', '0.43', '4.80', '\xa0']"
2018,A. de Souza,Quiksilver Pro Gold Coast,Round 1,"['4.00', '4.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,W. Cardoso,Quiksilver Pro Gold Coast,Round 1,"['2.83', '1.37', '0.77', '1.30', '3.77', '2.27', '4.30', '2.73']"
2018,J. Flores,Quiksilver Pro Gold Coast,Round 1,"['5.67', '0.93', '6.57', '0.43', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Parkinson,Quiksilver Pro Gold Coast,Round 1,"['2.83', '1.07', '0.73', '4.67', '1.50', '3.03', '0.57', '1.47', '2.90', '5.27']"
2018,Y. Dora,Quiksilver Pro Gold Coast,Round 1,"['3.33', '0.80', '3.53', '2.33', '0.37', '3.13', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,F. Toledo,Quiksilver Pro Gold Coast,Round 1,"['7.33', '0.70', '2.10', '2.63', '0.43', '8.23', '0.30']"
2018,F. Morais,Quiksilver Pro Gold Coast,Round 1,"['4.67', '4.33', '1.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,T. Hermes,Quiksilver Pro Gold Coast,Round 1,"['0.77', '0.50', '2.50', '3.00', '1.00', '\xa0', '\xa0']"
2018,C. O'Leary,Quiksilver Pro Gold Coast,Round 1,"['6.83', '0.30', '2.87', '6.33', '3.13', '1.60', '\xa0', '\xa0', '\xa0']"
2018,W. Carmichael,Quiksilver Pro Gold Coast,Round 1,"['0.57', '3.50', '3.43', '4.13', '3.30', '0.43', '\xa0', '\xa0', '\xa0']"
2018,S. Zietz,Quiksilver Pro Gold Coast,Round 1,"['0.80', '0.33', '0.30', '2.10', '2.13', '5.33', '0.40', '0.43', '2.03']"
2018,M. Fanning,Quiksilver Pro Gold Coast,Round 1,"['5.83', '5.77', '0.27', '4.00', '0.77', '1.17', '4.43']"
2018,J. Mendes,Quiksilver Pro Gold Coast,Round 1,"['0.50', '5.30', '2.93', '4.50', '0.50', '\xa0', '\xa0']"
2018,K. Slater,Quiksilver Pro Gold Coast,Round 1,"['\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Wright,Quiksilver Pro Gold Coast,Round 2,"['7.83', '7.27', '\xa0', '\xa0']"
2018,J. Florence,Quiksilver Pro Gold Coast,Round 2,"['5.83', '0.63', '4.00', '4.93']"
2018,G. Medina,Quiksilver Pro Gold Coast,Round 2,"['5.17', '2.50', '6.00', '3.77', '0.37', '5.77', '7.00']"
2018,L. Fioravanti,Quiksilver Pro Gold Coast,Round 2,"['1.40', '2.90', '3.77', '1.50', '3.43', '4.13', '1.57']"
2018,M. February,Quiksilver Pro Gold Coast,Round 2,"['3.40', '0.30', '5.03', '6.00', '0.23', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Wilkinson,Quiksilver Pro Gold Coast,Round 2,"['3.00', '0.17', '2.57', '5.00', '2.60', '3.63', '0.50', '0.30', '1.43', '3.97']"
2018,A. de Souza,Quiksilver Pro Gold Coast,Round 2,"['4.83', '0.30', '0.67', '1.60', '5.57', '4.03', '5.83', '3.40', '0.67', '3.23', '2.70', '1.50', '0.50']"
2018,I. Gouveia,Quiksilver Pro Gold Coast,Round 2,"['0.50', '3.17', '3.77', '4.40', '0.50', '5.67', '1.87', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Parkinson,Quiksilver Pro Gold Coast,Round 2,"['8.33', '0.93', '8.70', '7.17', '0.73', '0.27', '4.93']"
2018,P. Gudauskas,Quiksilver Pro Gold Coast,Round 2,"['5.67', '4.00', '1.33', '3.77', '\xa0', '\xa0', '\xa0']"
2018,M. Rodrigues,Quiksilver Pro Gold Coast,Round 2,"['5.83', '0.37', '0.53', '4.33', '0.20', '8.00', '0.43', '5.93', '6.67', '0.43', '5.07', '0.30', '3.00', '1.33', '3.73']"
2018,S. Zietz,Quiksilver Pro Gold Coast,Round 2,"['3.77', '0.87', '5.17', '2.33', '5.63', '0.93', '0.77', '4.73', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,F. Morais,Quiksilver Pro Gold Coast,Round 2,"['5.83', '5.00', '0.37', '4.60', '6.33']"
2018,E. Lau,Quiksilver Pro Gold Coast,Round 2,"['3.33', '4.23', '5.67', '1.50', '\xa0']"
2018,K. Igarashi,Quiksilver Pro Gold Coast,Round 2,"['6.00', '4.60', '2.93', '1.17', '\xa0', '\xa0']"
2018,K. Asing,Quiksilver Pro Gold Coast,Round 2,"['2.00', '4.33', '3.70', '4.53', '2.57', '0.80']"
2018,W. Cardoso,Quiksilver Pro Gold Coast,Round 2,"['5.00', '2.73', '6.00', '4.80', '6.90', '\xa0', '\xa0', '\xa0']"
2018,C. Ibelli,Quiksilver Pro Gold Coast,Round 2,"['3.33', '0.80', '5.23', '1.07', '5.60', '5.10', '3.20', '4.87']"
2018,C. Coffin,Quiksilver Pro Gold Coast,Round 2,"['4.17', '0.50', '0.23', '7.17', '0.43', '5.03', '4.13', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,Y. Dora,Quiksilver Pro Gold Coast,Round 2,"['1.50', '5.00', '1.93', '3.67', '0.50', '0.27', '1.33', '0.20', '5.60', '0.73', '0.73', '0.30', '4.97']"
2018,T. Hermes,Quiksilver Pro Gold Coast,Round 2,"['2.33', '7.00', '5.67', '3.33', '7.93', '7.00']"
2018,J. Duru,Quiksilver Pro Gold Coast,Round 2,"['7.67', '4.50', '4.27', '1.60', '0.63', '3.80']"
2018,W. Carmichael,Quiksilver Pro Gold Coast,Round 2,"['1.00', '5.67', '4.10', '0.50', '3.37', '6.07', '\xa0', '\xa0', '\xa0']"
2018,J. Mendes,Quiksilver Pro Gold Coast,Round 2,"['7.00', '0.60', '1.50', '3.00', '0.30', '1.80', '2.93', '2.10', '4.13']"
2018,O. Wright,Quiksilver Pro Gold Coast,Round 3,"['0.50', '6.17', '7.50', '7.00', '5.77', '1.93', '\xa0']"
2018,W. Cardoso,Quiksilver Pro Gold Coast,Round 3,"['0.30', '0.63', '3.67', '2.50', '3.00', '0.50', '5.37']"
2018,M. Fanning,Quiksilver Pro Gold Coast,Round 3,"['5.00', '6.50', '0.43', '0.83', '5.17', '1.43', '0.57']"
2018,C. Coffin,Quiksilver Pro Gold Coast,Round 3,"['0.20', '2.77', '0.50', '2.30', '0.30', '0.50', '4.60']"
2018,T. Hermes,Quiksilver Pro Gold Coast,Round 3,"['1.93', '4.83', '0.43', '1.57', '6.00', '0.80', '6.40', '0.67']"
2018,K. Andino,Quiksilver Pro Gold Coast,Round 3,"['3.23', '4.77', '4.00', '2.30', '4.83', '0.50', '1.40', '\xa0']"
2018,F. Toledo,Quiksilver Pro Gold Coast,Round 3,"['6.67', '3.33', '4.00', '7.93', '0.37', '3.73', '4.63', '\xa0']"
2018,I. Ferreira,Quiksilver Pro Gold Coast,Round 3,"['7.50', '1.93', '4.50', '0.43', '1.87', '6.17', '6.20', '1.07']"
2018,A. Buchan,Quiksilver Pro Gold Coast,Round 3,"['0.43', '0.53', '3.07', '4.17', '8.33', '5.03', '2.93', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Flores,Quiksilver Pro Gold Coast,Round 3,"['2.67', '1.50', '0.50', '3.27', '4.50', '0.43', '6.83', '1.23', '4.93', '0.43', '1.93', '6.27']"
2018,M. Wright,Quiksilver Pro Gold Coast,Round 3,"['7.67', '0.83', '0.40', '2.33', '8.40', '1.60', '7.00', '1.00', '\xa0', '\xa0']"
2018,G. Medina,Quiksilver Pro Gold Coast,Round 3,"['5.83', '1.07', '3.17', '4.50', '2.53', '7.70', '4.00', '4.00', '7.20', '0.73']"
2018,J. Wilson,Quiksilver Pro Gold Coast,Round 3,"['4.00', '0.37', '2.60', '0.27', '0.40', '1.60', '3.17', '3.30', '1.77', '2.83']"
2018,M. February,Quiksilver Pro Gold Coast,Round 3,"['4.10', '0.23', '0.37', '0.80', '2.60', '0.50', '3.00', '\xa0', '\xa0', '\xa0']"
2018,K. Igarashi,Quiksilver Pro Gold Coast,Round 3,"['0.50', '4.67', '7.33', '5.83', '7.93', '\xa0', '\xa0', '\xa0']"
2018,F. Morais,Quiksilver Pro Gold Coast,Round 3,"['5.67', '4.40', '5.00', '1.00', '5.43', '0.50', '0.43', '2.77']"
2018,G. Colapinto,Quiksilver Pro Gold Coast,Round 3,"['2.50', '0.30', '0.57', '8.07', '4.00', '5.43', '2.10', '0.77', '3.93', '0.50', '3.00']"
2018,J. Parkinson,Quiksilver Pro Gold Coast,Round 3,"['0.30', '1.13', '5.50', '1.87', '0.70', '3.90', '7.37', '0.50', '5.57', '\xa0', '\xa0']"
2018,A. de Souza,Quiksilver Pro Gold Coast,Round 3,"['0.83', '0.73', '0.50', '5.50', '3.93', '6.87', '6.00', '0.50', '5.50', '6.70', '8.20', '0.50']"
2018,W. Carmichael,Quiksilver Pro Gold Coast,Round 3,"['3.17', '4.50', '6.67', '1.77', '6.93', '2.50', '2.80', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Bourez,Quiksilver Pro Gold Coast,Round 3,"['2.67', '1.13', '2.57', '6.33', '3.70', '5.50', '6.17', '1.73', '4.10', '0.57', '0.77']"
2018,C. O'Leary,Quiksilver Pro Gold Coast,Round 3,"['1.00', '2.07', '0.97', '3.33', '3.10', '2.03', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Rodrigues,Quiksilver Pro Gold Coast,Round 3,"['5.67', '6.50', '0.50', '8.50', '2.30', '1.77', '0.50']"
2018,J. Smith,Quiksilver Pro Gold Coast,Round 3,"['5.00', '6.23', '0.43', '5.07', '3.00', '0.60', '8.17']"
2018,O. Wright,Quiksilver Pro Gold Coast,Round 4,"['8.00', '9.00', '0.93', '0.43', '3.43', '1.73', '6.00', '0.80']"
2018,T. Hermes,Quiksilver Pro Gold Coast,Round 4,"['4.33', '6.50', '3.90', '0.37', '4.70', '4.13', '\xa0', '\xa0']"
2018,M. Fanning,Quiksilver Pro Gold Coast,Round 4,"['4.83', '5.50', '1.50', '0.87', '0.67', '4.93', '0.90', '\xa0']"
2018,F. Toledo,Quiksilver Pro Gold Coast,Round 4,"['5.00', '0.50', '5.60', '9.67', '2.00', '1.00', '5.50', '0.57', '3.67', '6.03', '0.43']"
2018,A. Buchan,Quiksilver Pro Gold Coast,Round 4,"['5.83', '7.17', '1.93', '4.93', '3.13', '0.50', '7.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Wright,Quiksilver Pro Gold Coast,Round 4,"['2.50', '4.17', '1.00', '5.10', '0.73', '6.10', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,J. Wilson,Quiksilver Pro Gold Coast,Round 4,"['3.17', '8.50', '4.17', '4.93', '7.47', '2.27', '0.67']"
2018,G. Colapinto,Quiksilver Pro Gold Coast,Round 4,"['6.33', '7.50', '3.33', '3.67', '\xa0', '\xa0', '\xa0']"
2018,K. Igarashi,Quiksilver Pro Gold Coast,Round 4,"['2.67', '5.17', '0.50', '5.87', '0.37', '5.77', '1.93']"
2018,M. Bourez,Quiksilver Pro Gold Coast,Round 4,"['7.67', '0.50', '5.50', '2.93', '5.40', '6.30', '4.60', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Rodrigues,Quiksilver Pro Gold Coast,Round 4,"['7.60', '0.93', '0.83', '5.60', '3.40', '0.87', '1.93', '3.93', '0.20', '6.23', '4.93', '0.57', '3.73']"
2018,A. de Souza,Quiksilver Pro Gold Coast,Round 4,"['4.17', '6.43', '7.10', '0.87', '0.80', '0.67', '0.43', '3.07', '0.60', '5.73', '\xa0', '\xa0', '\xa0']"
2018,A. Buchan,Quiksilver Pro Gold Coast,Round 5,"['6.33', '0.23', '0.50', '0.37', '6.03', '0.67', '7.17']"
2018,O. Wright,Quiksilver Pro Gold Coast,Round 5,"['1.00', '1.07', '0.57', '0.50', '1.43', '0.97', 'TBD']"
2018,T. Hermes,Quiksilver Pro Gold Coast,Round 5,"['2.50', '1.00', '1.77', '5.60', '1.83', '2.80', '3.13']"
2018,F. Toledo,Quiksilver Pro Gold Coast,Round 5,"['2.83', '4.50', '1.13', '2.80', '0.20', '\xa0', '\xa0']"
2018,J. Wilson,Quiksilver Pro Gold Coast,Round 5,"['3.10', '1.00', '0.63', '6.00', '6.27', '8.17', '0.50']"
2018,M. Rodrigues,Quiksilver Pro Gold Coast,Round 5,"['2.67', '0.37', '4.83', '3.07', '4.67', '2.50', '5.17']"
2018,G. Colapinto,Quiksilver Pro Gold Coast,Round 5,"['2.60', '1.07', '1.27', '10.00', '1.10', '0.63', '6.43']"
2018,M. Bourez,Quiksilver Pro Gold Coast,Round 5,"['0.50', '3.67', '7.27', '1.23', '0.60', '5.17', '\xa0']"
2018,A. Buchan,Quiksilver Pro Gold Coast,Quarterfinals,"['3.00', '7.00', '0.57', '\xa0', '\xa0', '\xa0']"
2018,T. Hermes,Quiksilver Pro Gold Coast,Quarterfinals,"['5.17', '0.73', '2.60', '0.30', '0.57', '4.00']"
2018,J. Wilson,Quiksilver Pro Gold Coast,Quarterfinals,"['8.17', '5.60', '0.50', '1.07', '0.93', '0.67', '5.20', '\xa0', '\xa0', '\xa0']"
2018,G. Colapinto,Quiksilver Pro Gold Coast,Quarterfinals,"['4.23', '3.50', '1.17', '0.70', '0.50', '5.43', '0.90', '6.23', '1.23', '2.90']"
2018,J. Wilson,Quiksilver Pro Gold Coast,Semifinals,"['9.93', '5.17', '4.17', '2.00', '1.07', '7.50', '2.17', '2.77', '0.33']"
2018,A. Buchan,Quiksilver Pro Gold Coast,Semifinals,"['0.50', '1.33', '0.43', '5.90', '6.50', '8.60', '6.30', '\xa0', '\xa0']"
2018,G. Colapinto,Rip Curl Pro Bells Beach,Round 1,"['7.00', '4.40', '1.00', '0.43', '5.53']"
2018,F. Toledo,Rip Curl Pro Bells Beach,Round 1,"['3.50', '5.33', '6.17', '\xa0', '\xa0']"
2018,M. February,Rip Curl Pro Bells Beach,Round 1,"['4.33', '0.23', '4.10', '\xa0', '\xa0']"
2018,O. Wright,Rip Curl Pro Bells Beach,Round 1,"['6.83', '3.90', '4.53', '\xa0']"
2018,C. Coffin,Rip Curl Pro Bells Beach,Round 1,"['5.50', '0.93', '3.60', '1.93']"
2018,E. Lau,Rip Curl Pro Bells Beach,Round 1,"['5.17', '1.00', '\xa0', '\xa0']"
2018,J. Smith,Rip Curl Pro Bells Beach,Round 1,"['5.33', '4.50', '5.10', '7.00', '1.37', '6.00', '6.73', '7.30']"
2018,P. Gudauskas,Rip Curl Pro Bells Beach,Round 1,"['1.50', '6.17', '6.77', '0.43', '7.50', '\xa0', '\xa0', '\xa0']"
2018,C. Ibelli,Rip Curl Pro Bells Beach,Round 1,"['4.17', '0.60', '4.73', '7.43', '1.90', '0.20', '2.83', '\xa0']"
2018,G. Medina,Rip Curl Pro Bells Beach,Round 1,"['6.83', '5.67', '5.13', '2.43', '\xa0', '\xa0']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Round 1,"['4.93', '1.83', '6.43', '4.97', '\xa0', '\xa0']"
2018,I. Gouveia,Rip Curl Pro Bells Beach,Round 1,"['0.50', '0.30', '4.33', '2.93', '3.90', '3.43']"
2018,J. Florence,Rip Curl Pro Bells Beach,Round 1,"['5.67', '0.80', '6.33', '3.00', '4.70', '7.43', '0.27']"
2018,T. Hermes,Rip Curl Pro Bells Beach,Round 1,"['3.50', '0.37', '0.80', '1.93', '6.57', '0.20', '3.73']"
2018,M. McDonagh,Rip Curl Pro Bells Beach,Round 1,"['4.17', '0.57', '0.37', '4.17', '1.93', '2.93', '\xa0']"
2018,J. Wilson,Rip Curl Pro Bells Beach,Round 1,"['2.57', '0.43', '3.67', '6.33', '3.80', '1.73', '4.77']"
2018,J. Duru,Rip Curl Pro Bells Beach,Round 1,"['5.50', '1.73', '4.17', '2.00', '5.33', '\xa0', '\xa0']"
2018,C. Wright,Rip Curl Pro Bells Beach,Round 1,"['2.70', '3.77', '3.23', '0.60', '1.63', '\xa0', '\xa0']"
2018,M. Bourez,Rip Curl Pro Bells Beach,Round 1,"['4.50', '2.50', '4.67', '4.97', '6.67', '7.43']"
2018,A. de Souza,Rip Curl Pro Bells Beach,Round 1,"['0.77', '5.57', '2.73', '0.87', '2.93', '5.40']"
2018,K. Asing,Rip Curl Pro Bells Beach,Round 1,"['5.07', '3.50', '2.40', '5.80', '3.47', '4.20']"
2018,M. Wilkinson,Rip Curl Pro Bells Beach,Round 1,"['0.20', '4.00', '1.50', '4.93', '2.80', '5.20', '6.50']"
2018,J. Flores,Rip Curl Pro Bells Beach,Round 1,"['4.67', '2.93', '2.67', '2.27', '6.33', '0.50', '\xa0']"
2018,Y. Dora,Rip Curl Pro Bells Beach,Round 1,"['3.87', '5.23', '4.93', '0.93', '1.67', '1.87', '\xa0']"
2018,K. Andino,Rip Curl Pro Bells Beach,Round 1,"['2.07', '4.80', '6.83', '0.80']"
2018,W. Cardoso,Rip Curl Pro Bells Beach,Round 1,"['4.67', '5.53', '6.00', '2.20']"
2018,F. Morais,Rip Curl Pro Bells Beach,Round 1,"['2.33', '5.33', '4.93', '\xa0']"
2018,A. Buchan,Rip Curl Pro Bells Beach,Round 1,"['4.83', '5.50', '6.50', '\xa0', '\xa0', '\xa0']"
2018,C. O'Leary,Rip Curl Pro Bells Beach,Round 1,"['3.50', '3.63', '4.77', '2.00', '0.37', '\xa0']"
2018,M. Rodrigues,Rip Curl Pro Bells Beach,Round 1,"['0.50', '2.77', '3.30', '4.23', '0.20', '3.07']"
2018,J. Parkinson,Rip Curl Pro Bells Beach,Round 1,"['6.33', '6.00', '0.63', '2.60', '5.30']"
2018,W. Carmichael,Rip Curl Pro Bells Beach,Round 1,"['0.60', '4.50', '5.40', '0.77', '\xa0']"
2018,K. Igarashi,Rip Curl Pro Bells Beach,Round 1,"['5.50', '3.00', '\xa0', '\xa0', '\xa0']"
2018,M. Fanning,Rip Curl Pro Bells Beach,Round 1,"['0.57', '6.60', '6.43', '1.50', '\xa0', '\xa0', '\xa0']"
2018,J. Mendes,Rip Curl Pro Bells Beach,Round 1,"['4.83', '5.50', '5.77', '2.83', '\xa0', '\xa0', '\xa0']"
2018,S. Zietz,Rip Curl Pro Bells Beach,Round 1,"['2.00', '2.13', '0.20', '4.60', '2.57', '6.10', '0.70']"
2018,F. Toledo,Rip Curl Pro Bells Beach,Round 2,"['1.50', '3.67', '5.83', '1.00']"
2018,C. Wright,Rip Curl Pro Bells Beach,Round 2,"['3.90', '2.50', '1.23', '4.43']"
2018,A. de Souza,Rip Curl Pro Bells Beach,Round 2,"['5.17', '3.83', '5.00', '1.50', '6.40', '0.43', '\xa0']"
2018,M. McDonagh,Rip Curl Pro Bells Beach,Round 2,"['0.37', '0.73', '3.50', '4.57', '4.30', '3.10', '1.00']"
2018,S. Zietz,Rip Curl Pro Bells Beach,Round 2,"['2.33', '2.10', '8.17', '7.00', '\xa0', '\xa0', '\xa0']"
2018,I. Gouveia,Rip Curl Pro Bells Beach,Round 2,"['3.83', '0.27', '0.70', '5.50', '3.17', '3.93', '1.50']"
2018,P. Gudauskas,Rip Curl Pro Bells Beach,Round 2,"['7.73', '3.50', '6.60', '\xa0']"
2018,K. Igarashi,Rip Curl Pro Bells Beach,Round 2,"['0.50', '0.83', '3.63', '7.40']"
2018,E. Lau,Rip Curl Pro Bells Beach,Round 2,"['5.50', '5.93', '1.77', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,C. O'Leary,Rip Curl Pro Bells Beach,Round 2,"['0.20', '3.67', '5.10', '4.90', '0.93', '2.60', '3.10']"
2018,F. Morais,Rip Curl Pro Bells Beach,Round 2,"['0.17', '0.80', '5.00', '2.73']"
2018,M. February,Rip Curl Pro Bells Beach,Round 2,"['0.57', '2.50', '3.83', '\xa0']"
2018,J. Flores,Rip Curl Pro Bells Beach,Round 2,"['5.67', '4.60', '5.93', '1.33', '0.50', '0.67']"
2018,K. Asing,Rip Curl Pro Bells Beach,Round 2,"['4.67', '4.63', '3.90', '5.17', '\xa0', '\xa0']"
2018,C. Coffin,Rip Curl Pro Bells Beach,Round 2,"['2.00', '0.20', '5.50', '6.07', '7.67']"
2018,Y. Dora,Rip Curl Pro Bells Beach,Round 2,"['5.10', '6.57', '7.07', '\xa0', '\xa0']"
2018,W. Cardoso,Rip Curl Pro Bells Beach,Round 2,"['0.63', '7.03', '4.97', '6.33', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,C. Ibelli,Rip Curl Pro Bells Beach,Round 2,"['0.43', '7.00', '4.33', '0.63', '1.87', '0.73', '1.00', '1.50']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Round 2,"['5.50', '4.17', '8.33', '0.83', '4.03', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,M. Rodrigues,Rip Curl Pro Bells Beach,Round 2,"['1.00', '1.27', '5.50', '3.50', '0.50', '4.23', '0.73', '0.60', '0.50', '1.00']"
2018,W. Carmichael,Rip Curl Pro Bells Beach,Round 2,"['6.50', '5.33', '4.07', '7.50', '1.00', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,T. Hermes,Rip Curl Pro Bells Beach,Round 2,"['5.33', '4.17', '0.40', '4.77', '4.83', '1.90', '2.10', '6.37', '0.80']"
2018,J. Mendes,Rip Curl Pro Bells Beach,Round 2,"['6.83', '3.07', '1.60', '5.17', '7.43']"
2018,J. Duru,Rip Curl Pro Bells Beach,Round 2,"['3.00', '0.50', '6.17', '6.63', '3.57']"
2018,W. Carmichael,Rip Curl Pro Bells Beach,Round 3,"['7.00', '6.30', '5.77', '\xa0']"
2018,J. Smith,Rip Curl Pro Bells Beach,Round 3,"['6.67', '1.83', '5.50', '2.53']"
2018,M. Bourez,Rip Curl Pro Bells Beach,Round 3,"['7.17', '5.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2018,K. Andino,Rip Curl Pro Bells Beach,Round 3,"['0.20', '3.83', '5.83', '2.33', '1.67', '2.73']"
2018,O. Wright,Rip Curl Pro Bells Beach,Round 3,"['6.67', '7.27', '7.87']"
2018,J. Mendes,Rip Curl Pro Bells Beach,Round 3,"['5.83', '4.50', '\xa0']"
2018,M. Wilkinson,Rip Curl Pro Bells Beach,Round 3,"['3.83', '8.00', '1.80', '0.43', '5.77']"
2018,G. Colapinto,Rip Curl Pro Bells Beach,Round 3,"['4.83', '1.77', '6.33', '6.00', '\xa0']"
2018,M. Fanning,Rip Curl Pro Bells Beach,Round 3,"['4.17', '0.23', '6.23', '7.33']"
2018,S. Zietz,Rip Curl Pro Bells Beach,Round 3,"['6.17', '2.93', '\xa0', '\xa0']"
2018,P. Gudauskas,Rip Curl Pro Bells Beach,Round 3,"['4.50', '0.87', '6.23']"
2018,J. Wilson,Rip Curl Pro Bells Beach,Round 3,"['5.60', '0.27', '3.77']"
2018,E. Lau,Rip Curl Pro Bells Beach,Round 3,"['7.00', '6.07', '0.43', '3.00']"
2018,J. Florence,Rip Curl Pro Bells Beach,Round 3,"['0.87', '3.83', '5.93', '\xa0']"
2018,F. Morais,Rip Curl Pro Bells Beach,Round 3,"['0.50', '2.83', '6.00', '5.60']"
2018,J. Parkinson,Rip Curl Pro Bells Beach,Round 3,"['4.50', '3.60', '4.57', '3.57']"
2018,C. Coffin,Rip Curl Pro Bells Beach,Round 3,"['6.33', '3.50', '1.40', '2.70', '\xa0', '\xa0']"
2018,A. de Souza,Rip Curl Pro Bells Beach,Round 3,"['0.50', '2.50', '6.70', '2.03', '0.30', '2.93']"
2018,I. Ferreira,Rip Curl Pro Bells Beach,Round 3,"['8.50', '8.10', '\xa0']"
2018,F. Toledo,Rip Curl Pro Bells Beach,Round 3,"['7.33', '6.50', '8.07']"
2018,J. Flores,Rip Curl Pro Bells Beach,Round 3,"['6.23', '0.50', '4.77', '5.63']"
2018,A. Buchan,Rip Curl Pro Bells Beach,Round 3,"['6.00', '0.60', '5.73', '\xa0']"
2018,G. Medina,Rip Curl Pro Bells Beach,Round 3,"['6.83', '1.83', '5.90', '7.33', '6.33']"
2018,W. Cardoso,Rip Curl Pro Bells Beach,Round 3,"['4.33', '6.10', '0.27', '7.20', '\xa0']"
2018,M. Bourez,Rip Curl Pro Bells Beach,Round 4,"['6.83', '0.30', '7.67', '3.90', '8.10', '2.10', '0.43']"
2018,O. Wright,Rip Curl Pro Bells Beach,Round 4,"['3.33', '0.77', '4.50', '6.93', '5.07', '1.33', '1.90']"
2018,W. Carmichael,Rip Curl Pro Bells Beach,Round 4,"['1.30', '6.00', '2.77', '3.47', '1.37', '4.60', '1.70']"
2018,M. Fanning,Rip Curl Pro Bells Beach,Round 4,"['2.10', '4.50', '6.37', '0.43', '7.03', '7.30', '5.57']"
